CustomerID,CustomerName,DOB,Email,Region,AnnualIncome,RiskBand
C000962,Customer 0962,2000-05-08,customer962@example.co.uk,London,86349,Low
C000963,Customer 0963,2013-11-11,customer963@example.co.uk,Scotland,78047,Low
C000964,Customer 0964,1985-04-27,customer964@example.co.uk,South East,84957,Low
C000965,Customer 0965,1987-11-04,customer965@example.co.uk,Midlands,44391,Medium
C000966,Customer 0966,2001-12-30,customer966@example.co.uk,Midlands,37139,Low
C000967,Customer 0967,1996-01-20,customer967@example.co.uk,London,86106,High
C000968,Customer 0968,2000-10-22,customer968@example.co.uk,Midlands,93319,Low
C000969,Customer 0969,1986-03-03,customer969@example.co.uk,South West,70418,Low
C000970,Customer 0970,1994-04-25,customer970@example.co.uk,Wales,79637,Low
C000971,Customer 0971,1990-12-12,customer971@example.co.uk,Wales,57200,Medium
C000972,Customer 0972,1999-08-03,customer972@example.co.uk,Wales,34675,Low
C000973,Customer 0973,2010-08-15,customer973@example.co.uk,South East,92968,Low
C000974,Customer 0974,2001-07-13,customer974@example.co.uk,Wales,94561,Low
C000975,Customer 0975,2008-03-09,customer975@example.co.uk,Scotland,90495,Low
C000976,Customer 0976,1994-09-26,customer976@example.co.uk,Midlands,84236,Medium
C000977,Customer 0977,2016-03-17,customer977@example.co.uk,London,61171,Low
C000978,Customer 0978,2007-05-08,customer978@example.co.uk,Wales,87811,Medium
C000979,Customer 0979,2004-04-23,customer979@example.co.uk,South East,41326,Low
C000980,Customer 0980,1992-10-23,customer980@example.co.uk,South East,43910,High
C000981,Customer 0981,2014-10-23,customer981@example.co.uk,Midlands,27593,Low
C000982,Customer 0982,2012-04-20,customer982@example.co.uk,South East,48465,High
C000983,Customer 0983,2016-10-12,customer983@example.co.uk,Wales,55801,Low
C000984,Customer 0984,2009-02-14,customer984@example.co.uk,Midlands,30783,Low
C000985,Customer 0985,1996-07-22,customer985@example.co.uk,North West,94358,Low
C000986,Customer 0986,1984-09-20,customer986@example.co.uk,Wales,82051,High
C000987,Customer 0987,1989-03-19,customer987@example.co.uk,Midlands,90493,Medium
C000988,Customer 0988,2010-07-16,customer988@example.co.uk,North West,41613,Low
C000989,Customer 0989,2009-05-29,customer989@example.co.uk,Wales,35133,High
C000990,Customer 0990,2008-03-11,customer990@example.co.uk,South West,35237,Medium
C000991,Customer 0991,2013-07-16,customer991@example.co.uk,Midlands,75856,Low
C000992,Customer 0992,1996-07-09,customer992@example.co.uk,Midlands,84003,Low
C000993,Customer 0993,2014-09-15,customer993@example.co.uk,Scotland,40855,Medium
C000994,Customer 0994,1999-01-14,customer994@example.co.uk,Scotland,74654,Low
C000995,Customer 0995,2005-06-25,customer995@example.co.uk,South West,53139,Low
C000996,Customer 0996,1997-10-05,customer996@example.co.uk,South West,70816,Low
C000997,Customer 0997,2015-05-25,customer997@example.co.uk,Scotland,58745,Medium
C000998,Customer 0998,1994-05-23,customer998@example.co.uk,South East,34873,High
C000999,Customer 0999,2004-01-16,customer999@example.co.uk,Wales,61384,High
C001000,Customer 1000,2002-11-11,customer1000@example.co.uk,North West,64056,Low
C001001,Customer 1001,1993-08-25,customer1001@example.co.uk,Wales,33703,Low
C001002,Customer 1002,2007-05-03,customer1002@example.co.uk,Wales,75368,Medium
C001003,Customer 1003,2007-04-13,customer1003@example.co.uk,Wales,71009,Medium
C001004,Customer 1004,2015-12-30,customer1004@example.co.uk,North West,42836,Low
C001005,Customer 1005,2007-09-07,customer1005@example.co.uk,North West,74872,Low
C001006,Customer 1006,1993-03-03,customer1006@example.co.uk,Wales,25794,Low
C001007,Customer 1007,2004-08-22,customer1007@example.co.uk,London,29553,Low
C001008,Customer 1008,1996-06-15,customer1008@example.co.uk,South West,69235,Medium
C001009,Customer 1009,2012-09-01,customer1009@example.co.uk,London,82846,Low
C001010,Customer 1010,2006-02-03,customer1010@example.co.uk,North West,26005,Low
C001011,Customer 1011,2005-06-15,customer1011@example.co.uk,North West,80471,Low
C001012,Customer 1012,1991-07-03,customer1012@example.co.uk,Wales,94264,Low
C001013,Customer 1013,2015-01-25,customer1013@example.co.uk,London,55903,Medium
C001014,Customer 1014,1986-05-24,customer1014@example.co.uk,South East,59364,Low
C001015,Customer 1015,2013-03-16,customer1015@example.co.uk,South East,50091,Medium
C001016,Customer 1016,2002-07-15,customer1016@example.co.uk,North West,49096,Low
C001017,Customer 1017,2014-10-08,customer1017@example.co.uk,London,24628,Medium
C001018,Customer 1018,2013-03-16,customer1018@example.co.uk,South East,84140,High
C001019,Customer 1019,2011-06-16,customer1019@example.co.uk,Wales,23109,Low
C001020,Customer 1020,2015-12-27,customer1020@example.co.uk,Scotland,62037,Medium
C001021,Customer 1021,2001-01-20,customer1021@example.co.uk,Wales,58094,Low
C001022,Customer 1022,1993-12-15,customer1022@example.co.uk,Midlands,67706,Low
C001023,Customer 1023,2012-02-21,customer1023@example.co.uk,Midlands,61602,Medium
C001024,Customer 1024,2013-11-17,customer1024@example.co.uk,Wales,35410,Low
C001025,Customer 1025,2010-10-20,customer1025@example.co.uk,North West,71051,Medium
C001026,Customer 1026,1989-01-06,customer1026@example.co.uk,Midlands,59051,Low
C001027,Customer 1027,1996-07-26,customer1027@example.co.uk,Scotland,30367,Low
C001028,Customer 1028,1995-11-18,customer1028@example.co.uk,Scotland,64616,Medium
C001029,Customer 1029,2007-05-16,customer1029@example.co.uk,Wales,61163,Low
C001030,Customer 1030,2011-01-30,customer1030@example.co.uk,Midlands,53496,High
C001031,Customer 1031,2016-07-09,customer1031@example.co.uk,London,63888,Medium
C001032,Customer 1032,1995-10-21,customer1032@example.co.uk,Midlands,87191,High
C001033,Customer 1033,1985-10-01,customer1033@example.co.uk,North West,75031,Low
C001034,Customer 1034,2016-03-01,customer1034@example.co.uk,South East,46892,Low
C001035,Customer 1035,2005-07-04,customer1035@example.co.uk,Scotland,92075,Medium
C001036,Customer 1036,1991-10-17,customer1036@example.co.uk,Wales,68988,Low
C001037,Customer 1037,2005-04-14,customer1037@example.co.uk,South East,45741,Low
C001038,Customer 1038,2009-03-30,customer1038@example.co.uk,Wales,55902,Medium
C001039,Customer 1039,1999-03-23,customer1039@example.co.uk,Scotland,45995,High
C001040,Customer 1040,1994-03-09,customer1040@example.co.uk,Scotland,33704,Low
C001041,Customer 1041,1999-01-11,customer1041@example.co.uk,South West,62250,Low
C001042,Customer 1042,2004-12-20,customer1042@example.co.uk,Wales,56152,Medium
C001043,Customer 1043,2012-08-15,customer1043@example.co.uk,North West,37437,Low
C001044,Customer 1044,1992-11-22,customer1044@example.co.uk,North West,31334,Low
C001045,Customer 1045,2001-04-15,customer1045@example.co.uk,North West,37704,Medium
C001046,Customer 1046,1990-12-06,customer1046@example.co.uk,South East,61106,Low
C001047,Customer 1047,2009-09-16,customer1047@example.co.uk,Midlands,48253,Low
C001048,Customer 1048,2016-04-08,customer1048@example.co.uk,South East,40772,Low
C001049,Customer 1049,2012-06-21,customer1049@example.co.uk,South East,32592,Low
C001050,Customer 1050,1984-05-18,customer1050@example.co.uk,Midlands,63079,Medium
C001051,Customer 1051,1991-09-24,customer1051@example.co.uk,North West,57851,Low
C001052,Customer 1052,1988-02-12,customer1052@example.co.uk,South East,42766,Low
C001053,Customer 1053,2002-04-06,customer1053@example.co.uk,Midlands,78847,Medium
C001054,Customer 1054,1985-11-10,customer1054@example.co.uk,North West,84573,Low
C001055,Customer 1055,1984-10-18,customer1055@example.co.uk,South West,48137,Medium
C001056,Customer 1056,2014-07-10,customer1056@example.co.uk,London,91603,Low
C001057,Customer 1057,1999-08-12,customer1057@example.co.uk,South West,54613,Low
C001058,Customer 1058,2006-09-29,customer1058@example.co.uk,North West,38899,Low
C001059,Customer 1059,1986-03-21,customer1059@example.co.uk,South West,62123,Low
C001060,Customer 1060,2007-07-04,customer1060@example.co.uk,North West,60119,Low
C001061,Customer 1061,2014-12-22,customer1061@example.co.uk,South East,90697,Low
C001062,Customer 1062,2006-02-26,customer1062@example.co.uk,South West,66922,High
C001063,Customer 1063,2002-04-06,customer1063@example.co.uk,London,46697,Low
C001064,Customer 1064,1990-01-19,customer1064@example.co.uk,South East,51939,Low
C001065,Customer 1065,1991-09-30,customer1065@example.co.uk,London,24872,Medium
C001066,Customer 1066,1985-11-04,customer1066@example.co.uk,Midlands,70049,Medium
C001067,Customer 1067,2012-02-13,customer1067@example.co.uk,London,55526,Medium
C001068,Customer 1068,2013-06-26,customer1068@example.co.uk,Wales,28286,Medium
C001069,Customer 1069,1989-05-12,customer1069@example.co.uk,Midlands,24587,Low
C001070,Customer 1070,2008-09-18,customer1070@example.co.uk,South West,80237,Low
C001071,Customer 1071,1993-05-20,customer1071@example.co.uk,Scotland,84180,Medium
C001072,Customer 1072,2013-11-05,customer1072@example.co.uk,London,23219,Low
C001073,Customer 1073,2011-05-02,customer1073@example.co.uk,Scotland,90197,Low
C001074,Customer 1074,1988-11-14,customer1074@example.co.uk,North West,39978,Low
C001075,Customer 1075,1988-12-07,customer1075@example.co.uk,Midlands,37431,Low
C001076,Customer 1076,1995-12-18,customer1076@example.co.uk,Wales,48037,Medium
C001077,Customer 1077,2000-03-22,customer1077@example.co.uk,Scotland,90569,High
C001078,Customer 1078,1985-12-07,customer1078@example.co.uk,North West,75707,Low
C001079,Customer 1079,2015-01-14,customer1079@example.co.uk,Midlands,87058,High
C001080,Customer 1080,1984-09-26,customer1080@example.co.uk,Scotland,65332,Low
C001081,Customer 1081,2009-12-02,customer1081@example.co.uk,Scotland,33665,High
C001082,Customer 1082,1988-03-16,customer1082@example.co.uk,Wales,86763,Low
C001083,Customer 1083,2016-08-16,customer1083@example.co.uk,London,89070,Low
C001084,Customer 1084,2004-08-27,customer1084@example.co.uk,South West,55540,Medium
C001085,Customer 1085,1988-08-23,customer1085@example.co.uk,Wales,56619,Low
C001086,Customer 1086,1997-03-14,customer1086@example.co.uk,South West,44898,High
C001087,Customer 1087,1989-05-13,customer1087@example.co.uk,London,62987,Low
C001088,Customer 1088,1990-05-17,customer1088@example.co.uk,Scotland,28014,Low
C001089,Customer 1089,2003-10-20,customer1089@example.co.uk,North West,44349,Low
C001090,Customer 1090,1988-05-02,customer1090@example.co.uk,South West,57167,High
C001091,Customer 1091,2002-02-22,customer1091@example.co.uk,Midlands,66921,Low
C001092,Customer 1092,2001-06-20,customer1092@example.co.uk,Scotland,81839,Low
C001093,Customer 1093,2013-04-09,customer1093@example.co.uk,Wales,84684,Medium
C001094,Customer 1094,2015-05-25,customer1094@example.co.uk,Scotland,43860,Low
C001095,Customer 1095,1991-04-26,customer1095@example.co.uk,London,29686,High
C001096,Customer 1096,2005-10-26,customer1096@example.co.uk,Wales,76529,High
C001097,Customer 1097,2001-03-14,customer1097@example.co.uk,Wales,79430,Low
C001098,Customer 1098,2014-11-14,customer1098@example.co.uk,Wales,69002,Medium
C001099,Customer 1099,2006-01-23,customer1099@example.co.uk,London,39125,Low
C001100,Customer 1100,1987-01-03,customer1100@example.co.uk,South West,75907,Low
C001101,Customer 1101,2014-07-30,customer1101@example.co.uk,North West,63187,Low
C001102,Customer 1102,2014-03-19,customer1102@example.co.uk,Wales,51358,High
C001103,Customer 1103,2015-01-15,customer1103@example.co.uk,Scotland,66341,Low
C001104,Customer 1104,2016-10-05,customer1104@example.co.uk,South East,34483,Low
C001105,Customer 1105,2014-07-03,customer1105@example.co.uk,Scotland,85167,Low
C001106,Customer 1106,2009-03-18,customer1106@example.co.uk,North West,72446,Low
C001107,Customer 1107,1991-03-17,customer1107@example.co.uk,North West,29152,Low
C001108,Customer 1108,1991-08-02,customer1108@example.co.uk,London,83510,Medium
C001109,Customer 1109,1999-01-04,customer1109@example.co.uk,South West,86441,Low
C001110,Customer 1110,2008-11-10,customer1110@example.co.uk,Scotland,28599,Low
C001111,Customer 1111,1994-09-16,customer1111@example.co.uk,London,71628,Low
C001112,Customer 1112,2009-11-14,customer1112@example.co.uk,Midlands,82174,Low
C001113,Customer 1113,2004-03-21,customer1113@example.co.uk,South West,33536,Medium
C001114,Customer 1114,2013-06-22,customer1114@example.co.uk,London,37559,High
C001115,Customer 1115,1985-10-10,customer1115@example.co.uk,North West,35453,Low
C001116,Customer 1116,1988-03-30,customer1116@example.co.uk,Wales,93971,Low
C001117,Customer 1117,2009-05-23,customer1117@example.co.uk,South East,61924,High
C001118,Customer 1118,2000-06-19,customer1118@example.co.uk,Wales,81796,High
C001119,Customer 1119,2004-07-20,customer1119@example.co.uk,South West,29113,Medium
C001120,Customer 1120,2000-06-18,customer1120@example.co.uk,Scotland,84014,Medium
C001121,Customer 1121,2013-09-21,customer1121@example.co.uk,South East,81314,Low
C001122,Customer 1122,2012-08-03,customer1122@example.co.uk,Wales,22287,Low
C001123,Customer 1123,2000-12-08,customer1123@example.co.uk,Scotland,60270,Low
C001124,Customer 1124,1991-07-13,customer1124@example.co.uk,Midlands,35935,Low
C001125,Customer 1125,2016-07-14,customer1125@example.co.uk,Midlands,40408,Medium
C001126,Customer 1126,1992-12-14,customer1126@example.co.uk,South East,36019,Low
C001127,Customer 1127,2001-10-16,customer1127@example.co.uk,South East,37826,High
C001128,Customer 1128,1992-09-18,customer1128@example.co.uk,Scotland,81905,Medium
C001129,Customer 1129,2002-10-04,customer1129@example.co.uk,London,66293,Low
C001130,Customer 1130,2004-05-17,customer1130@example.co.uk,Midlands,38150,Medium
C001131,Customer 1131,2006-07-17,customer1131@example.co.uk,London,88086,Low
C001132,Customer 1132,2008-12-25,customer1132@example.co.uk,Midlands,91515,Medium
C001133,Customer 1133,1992-02-12,customer1133@example.co.uk,Scotland,85298,High
C001134,Customer 1134,1989-12-04,customer1134@example.co.uk,London,44760,Medium
C001135,Customer 1135,2011-05-11,customer1135@example.co.uk,South West,72778,Medium
C001136,Customer 1136,2002-12-12,customer1136@example.co.uk,North West,88074,High
C001137,Customer 1137,1999-07-19,customer1137@example.co.uk,South West,54537,Low
C001138,Customer 1138,1990-05-13,customer1138@example.co.uk,Midlands,81355,Medium
C001139,Customer 1139,2015-08-20,customer1139@example.co.uk,North West,89147,Low
C001140,Customer 1140,2008-12-30,customer1140@example.co.uk,Scotland,63144,Medium
C001141,Customer 1141,2012-03-01,customer1141@example.co.uk,Scotland,50487,Low
C001142,Customer 1142,2014-04-30,customer1142@example.co.uk,South East,60086,Medium
C001143,Customer 1143,2015-04-24,customer1143@example.co.uk,Scotland,45306,Low
C001144,Customer 1144,1999-12-20,customer1144@example.co.uk,North West,64255,Medium
C001145,Customer 1145,2014-02-03,customer1145@example.co.uk,Scotland,84963,Medium
C001146,Customer 1146,2008-02-12,customer1146@example.co.uk,South West,76719,Medium
C001147,Customer 1147,2007-08-13,customer1147@example.co.uk,London,77363,Medium
C001148,Customer 1148,1986-07-19,customer1148@example.co.uk,Scotland,25312,Low
C001149,Customer 1149,1991-05-21,customer1149@example.co.uk,South West,29419,Low
C001150,Customer 1150,1986-12-13,customer1150@example.co.uk,Scotland,54841,Low
C001151,Customer 1151,2008-06-10,customer1151@example.co.uk,London,60684,Low
C001152,Customer 1152,1988-10-06,customer1152@example.co.uk,North West,69013,Medium
C001153,Customer 1153,2009-05-05,customer1153@example.co.uk,Midlands,51400,Medium
C001154,Customer 1154,2015-05-24,customer1154@example.co.uk,South West,53142,Low
C001155,Customer 1155,2001-07-20,customer1155@example.co.uk,Midlands,28157,High
C001156,Customer 1156,1986-07-31,customer1156@example.co.uk,London,62980,High
C001157,Customer 1157,2004-01-16,customer1157@example.co.uk,Wales,54943,Low
C001158,Customer 1158,2015-10-10,customer1158@example.co.uk,Scotland,51563,High
C001159,Customer 1159,2008-09-07,customer1159@example.co.uk,Scotland,70200,Medium
C001160,Customer 1160,1992-11-05,customer1160@example.co.uk,South West,47751,Medium
C001161,Customer 1161,2014-10-15,customer1161@example.co.uk,London,80827,Low
C001162,Customer 1162,2007-03-20,customer1162@example.co.uk,London,46507,High
C001163,Customer 1163,1996-09-07,customer1163@example.co.uk,North West,71440,Low
C001164,Customer 1164,2010-05-13,customer1164@example.co.uk,Wales,56634,Low
C001165,Customer 1165,2005-01-31,customer1165@example.co.uk,Scotland,55425,Low
C001166,Customer 1166,1998-08-21,customer1166@example.co.uk,North West,42290,Low
C001167,Customer 1167,2012-03-21,customer1167@example.co.uk,North West,28665,Medium
C001168,Customer 1168,2009-11-08,customer1168@example.co.uk,North West,61472,Low
C001169,Customer 1169,2015-11-29,customer1169@example.co.uk,South West,68934,Low
